"Date and Time Run 1","Time (s) Run 1","Position (m) Run 1","Velocity (m/s) Run 1","Acceleration (m/s²) Run 1","Date and Time Run 2","Time (s) Run 2","Position (m) Run 2","Velocity (m/s) Run 2","Acceleration (m/s²) Run 2","Date and Time Run 3","Time (s) Run 3","Position (m) Run 3","Velocity (m/s) Run 3","Acceleration (m/s²) Run 3","Date and Time Run 4","Time (s) Run 4","Position (m) Run 4","Velocity (m/s) Run 4","Acceleration (m/s²) Run 4","Date and Time Run 5","Time (s) Run 5","Position (m) Run 5","Velocity (m/s) Run 5","Acceleration (m/s²) Run 5","Date and Time Run 6","Time (s) Run 6","Position (m) Run 6","Velocity (m/s) Run 6","Acceleration (m/s²) Run 6","Date and Time Run 7","Time (s) Run 7","Position (m) Run 7","Velocity (m/s) Run 7","Acceleration (m/s²) Run 7","Date and Time Run 8","Time (s) Run 8","Position (m) Run 8","Velocity (m/s) Run 8","Acceleration (m/s²) Run 8","Date and Time Run 9","Time (s) Run 9","Position (m) Run 9","Velocity (m/s) Run 9","Acceleration (m/s²) Run 9","Date and Time Run 10","Time (s) Run 10","Position (m) Run 10","Velocity (m/s) Run 10","Acceleration (m/s²) Run 10","Date and Time Run 11","Time (s) Run 11","Position (m) Run 11","Velocity (m/s) Run 11","Acceleration (m/s²) Run 11","Date and Time Run 12","Time (s) Run 12","Position (m) Run 12","Velocity (m/s) Run 12","Acceleration (m/s²) Run 12","Date and Time Run 13","Time (s) Run 13","Position (m) Run 13","Velocity (m/s) Run 13","Acceleration (m/s²) Run 13","Date and Time Run 14","Time (s) Run 14","Position (m) Run 14","Velocity (m/s) Run 14","Acceleration (m/s²) Run 14","Date and Time Run 15","Time (s) Run 15","Position (m) Run 15","Velocity (m/s) Run 15","Acceleration (m/s²) Run 15","Date and Time Run 16","Time (s) Run 16","Position (m) Run 16","Velocity (m/s) Run 16","Acceleration (m/s²) Run 16","Date and Time Run 17","Time (s) Run 17","Position (m) Run 17","Velocity (m/s) Run 17","Acceleration (m/s²) Run 17","Date and Time Run 18","Time (s) Run 18","Position (m) Run 18","Velocity (m/s) Run 18","Acceleration (m/s²) Run 18","Date and Time Run 19","Time (s) Run 19","Position (m) Run 19","Velocity (m/s) Run 19","Acceleration (m/s²) Run 19","Date and Time Run 20","Time (s) Run 20","Position (m) Run 20","Velocity (m/s) Run 20","Acceleration (m/s²) Run 20","Date and Time Run 21","Time (s) Run 21","Position (m) Run 21","Velocity (m/s) Run 21","Acceleration (m/s²) Run 21"
,,,,,10/06/2023 01:11:32 pm,2.450,0.71,-0.56,0.17,,,,,,10/06/2023 01:14:51 pm,2.450,0.92,0.00,-0.29,,,,,,,,,,,10/06/2023 01:16:50 pm,2.450,1.18,-3.93E-5,0.00,10/06/2023 01:18:56 pm,1.225,0.90,1.36,-14.50,10/06/2023 01:20:01 pm,1.225,0.33,0.44,1.26,10/06/2023 01:20:09 pm,1.225,0.88,-0.08,0.72,,,,,,10/06/2023 01:23:05 pm,1.225,0.93,0.08,-2.27,10/06/2023 01:24:01 pm,1.225,0.95,2.41,27.06,,,,,,10/06/2023 01:26:01 pm,1.225,0.96,0.00,0.00,,,,,,10/06/2023 01:27:02 pm,1.225,1.34,10.51,-167.67,10/06/2023 01:28:05 pm,1.225,0.13,0.07,1.85,,,,,,10/06/2023 01:29:38 pm,1.225,0.43,1.43,4.19,,,,,
,,,,,10/06/2023 01:11:32 pm,2.500,0.68,-0.54,0.66,,,,,,10/06/2023 01:14:51 pm,2.500,0.92,-0.02,-0.27,,,,,,,,,,,10/06/2023 01:16:50 pm,2.500,1.18,5.73E-4,0.00,10/06/2023 01:18:56 pm,1.250,0.93,0.90,-15.75,10/06/2023 01:20:01 pm,1.250,0.36,0.26,-5.41,10/06/2023 01:20:09 pm,1.250,0.88,-0.06,0.64,,,,,,10/06/2023 01:23:05 pm,1.250,0.93,0.02,-1.82,10/06/2023 01:24:01 pm,1.250,1.39,2.25,-2.30,,,,,,10/06/2023 01:26:01 pm,1.250,0.96,-0.01,-0.12,,,,,,10/06/2023 01:27:02 pm,1.250,1.34,2.78,-184.14,10/06/2023 01:28:05 pm,1.250,0.13,0.16,1.80,,,,,,10/06/2023 01:29:38 pm,1.250,0.47,1.53,5.19,,,,,
,,,,,10/06/2023 01:11:32 pm,2.550,0.66,-0.51,1.47,,,,,,10/06/2023 01:14:51 pm,2.550,0.92,-0.03,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.550,1.18,6.13E-4,0.00,10/06/2023 01:18:56 pm,1.275,0.94,0.47,-13.23,10/06/2023 01:20:01 pm,1.275,0.36,0.02,-5.66,10/06/2023 01:20:09 pm,1.275,0.88,-0.05,0.60,,,,,,10/06/2023 01:23:05 pm,1.275,0.93,-0.02,-1.09,10/06/2023 01:24:01 pm,1.275,0.94,2.16,3.93,,,,,,10/06/2023 01:26:01 pm,1.275,0.96,-0.01,-0.11,,,,,,10/06/2023 01:27:02 pm,1.275,1.35,0.45,-135.11,10/06/2023 01:28:05 pm,1.275,0.13,0.22,1.09,,,,,,10/06/2023 01:29:38 pm,1.275,0.50,1.66,-2.61,,,,,
,,,,,10/06/2023 01:11:32 pm,2.600,0.63,-0.40,1.51,,,,,,10/06/2023 01:14:51 pm,2.600,0.92,-0.03,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.600,1.18,3.93E-5,-0.01,10/06/2023 01:18:56 pm,1.300,0.95,0.21,-10.46,10/06/2023 01:20:01 pm,1.300,0.35,-0.10,-2.27,10/06/2023 01:20:09 pm,1.300,0.88,-0.03,,,,,,,10/06/2023 01:23:05 pm,1.300,0.93,-0.03,-0.41,10/06/2023 01:24:01 pm,1.300,1.33,2.25,-21.30,,,,,,10/06/2023 01:26:01 pm,1.300,0.96,-0.01,-0.03,,,,,,10/06/2023 01:27:02 pm,1.300,1.34,-2.03,-90.22,10/06/2023 01:28:05 pm,1.300,0.15,0.19,1.37,,,,,,10/06/2023 01:29:38 pm,1.300,0.55,1.88,-24.07,,,,,
,,,,,10/06/2023 01:11:32 pm,2.650,0.61,-0.26,0.05,,,,,,10/06/2023 01:14:51 pm,2.650,0.91,,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.650,1.18,-5.73E-4,0.00,10/06/2023 01:18:56 pm,1.325,0.95,0.06,-10.61,10/06/2023 01:20:01 pm,1.325,0.36,-0.05,0.69,10/06/2023 01:20:09 pm,1.325,0.88,-0.01,,,,,,,10/06/2023 01:23:05 pm,1.325,0.93,-0.03,0.05,10/06/2023 01:24:01 pm,1.325,1.33,3.00,-71.73,,,,,,10/06/2023 01:26:01 pm,1.325,0.96,-0.01,,,,,,,10/06/2023 01:27:02 pm,1.325,1.41,-4.94,-44.63,10/06/2023 01:28:05 pm,1.325,0.14,0.21,2.97,,,,,,10/06/2023 01:29:38 pm,1.325,0.59,0.69,-29.70,,,,,
,,,,,10/06/2023 01:11:32 pm,2.700,0.61,-0.34,-1.85,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.700,1.18,-6.13E-4,0.00,10/06/2023 01:18:56 pm,1.350,0.96,-0.26,-11.22,10/06/2023 01:20:01 pm,1.350,0.35,-0.01,1.98,10/06/2023 01:20:09 pm,1.350,0.88,,,,,,,,10/06/2023 01:23:05 pm,1.350,0.93,-0.03,0.31,10/06/2023 01:24:01 pm,1.350,1.34,-1.78,-83.41,,,,,,10/06/2023 01:26:01 pm,1.350,0.96,-0.01,,,,,,,10/06/2023 01:27:02 pm,1.350,0.98,-5.36,26.86,10/06/2023 01:28:05 pm,1.350,0.14,0.38,2.72,,,,,,10/06/2023 01:29:38 pm,1.350,0.66,-1.10,6.41,,,,,
,,,,,10/06/2023 01:11:32 pm,2.750,0.60,-0.55,-1.97,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.750,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.375,0.94,-0.65,-7.08,10/06/2023 01:20:01 pm,1.375,0.35,0.04,1.55,,,,,,,,,,,10/06/2023 01:23:05 pm,1.375,0.93,-0.01,0.36,10/06/2023 01:24:01 pm,1.375,1.39,-4.56,-13.09,,,,,,10/06/2023 01:26:01 pm,1.375,0.96,,,,,,,,10/06/2023 01:27:02 pm,1.375,0.97,-2.92,,10/06/2023 01:28:05 pm,1.375,0.17,0.48,-0.83,,,,,,10/06/2023 01:29:38 pm,1.375,0.50,0.19,60.34,,,,,
,,,,,10/06/2023 01:11:32 pm,2.800,0.54,-0.66,-0.07,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.800,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.400,0.92,-0.76,1.36,10/06/2023 01:20:01 pm,1.400,0.35,0.11,-0.11,,,,,,,,,,,10/06/2023 01:23:05 pm,1.400,0.93,0.00,0.25,10/06/2023 01:24:01 pm,1.400,1.01,-2.69,86.44,,,,,,,,,,,,,,,,10/06/2023 01:27:02 pm,1.400,0.97,-0.03,,10/06/2023 01:28:05 pm,1.400,0.18,0.33,-4.27,,,,,,10/06/2023 01:29:38 pm,1.400,0.48,3.34,66.96,,,,,
,,,,,10/06/2023 01:11:32 pm,2.850,0.52,-0.54,1.54,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.850,1.18,0.00,-1.31E-4,10/06/2023 01:18:56 pm,1.425,0.90,-0.50,7.79,10/06/2023 01:20:01 pm,1.425,0.36,0.06,-2.75,,,,,,,,,,,10/06/2023 01:23:05 pm,1.425,0.93,2.47E-4,0.07,10/06/2023 01:24:01 pm,1.425,0.97,1.95,95.18,,,,,,,,,,,,,,,,10/06/2023 01:27:02 pm,1.425,0.97,,,10/06/2023 01:28:05 pm,1.425,0.18,0.14,-4.63,,,,,,10/06/2023 01:29:38 pm,1.425,0.80,5.30,6.42,,,,,
,,,,,10/06/2023 01:11:32 pm,2.900,0.50,-0.39,1.63,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.900,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.450,0.89,-0.20,8.08,10/06/2023 01:20:01 pm,1.450,0.36,-0.05,-5.21,,,,,,,,,,,10/06/2023 01:23:05 pm,1.450,0.93,0.00,-0.06,10/06/2023 01:24:01 pm,1.450,1.34,4.67,18.81,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.450,0.18,0.08,33.64,,,,,,10/06/2023 01:29:38 pm,1.450,0.86,3.83,-54.96,,,,,
,,,,,10/06/2023 01:11:32 pm,2.950,0.48,-0.37,0.90,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:50 pm,2.950,1.18,-3.93E-5,0.01,10/06/2023 01:18:56 pm,1.475,0.89,-0.03,4.58,10/06/2023 01:20:01 pm,1.475,0.35,-0.21,-5.82,,,,,,,,,,,10/06/2023 01:23:05 pm,1.475,0.93,-0.01,-0.08,10/06/2023 01:24:01 pm,1.475,1.35,2.35,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.475,0.19,0.03,108.60,,,,,,10/06/2023 01:29:38 pm,1.475,0.92,0.66,-63.54,,,,,
,,,,,10/06/2023 01:11:33 pm,3.000,0.46,-0.34,0.52,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.000,1.18,5.34E-4,0.01,10/06/2023 01:18:56 pm,1.500,0.89,-0.01,1.55,10/06/2023 01:20:01 pm,1.500,0.35,-0.40,-3.66,,,,,,,,,,,10/06/2023 01:23:05 pm,1.500,0.93,-0.01,-0.04,10/06/2023 01:24:01 pm,1.500,1.34,-0.27,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.500,0.19,5.48,146.88,,,,,,10/06/2023 01:29:38 pm,1.500,0.94,-0.27,-27.00,,,,,
,,,,,10/06/2023 01:11:33 pm,3.050,0.45,-0.31,0.59,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.050,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.525,0.89,-0.01,0.42,10/06/2023 01:20:01 pm,1.525,0.33,-0.46,0.90,,,,,,,,,,,10/06/2023 01:23:05 pm,1.525,0.93,-0.01,0.02,10/06/2023 01:24:01 pm,1.525,1.33,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.525,0.18,11.03,74.84,,,,,,10/06/2023 01:29:38 pm,1.525,0.82,-0.13,6.38,,,,,
,,,,,10/06/2023 01:11:33 pm,3.100,0.43,-0.28,0.72,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.100,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.550,0.89,0.00,0.39,10/06/2023 01:20:01 pm,1.550,0.32,-0.35,6.07,,,,,,,,,,,10/06/2023 01:23:05 pm,1.550,0.93,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.550,1.01,11.12,-72.54,,,,,,10/06/2023 01:29:38 pm,1.550,0.92,0.58,8.60,,,,,
,,,,,10/06/2023 01:11:33 pm,3.150,0.42,-0.24,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.150,1.18,6.13E-4,-0.01,10/06/2023 01:18:56 pm,1.575,0.89,0.01,0.35,10/06/2023 01:20:01 pm,1.575,0.32,-0.13,10.50,,,,,,,,,,,10/06/2023 01:23:05 pm,1.575,0.93,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.575,1.02,5.62,-148.16,,,,,,10/06/2023 01:29:38 pm,1.575,0.92,0.77,-1.70,,,,,
,,,,,10/06/2023 01:11:33 pm,3.200,0.41,-0.19,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.200,1.18,0.00,-0.01,10/06/2023 01:18:56 pm,1.600,0.89,0.03,0.40,10/06/2023 01:20:01 pm,1.600,0.31,0.17,,,,,,,,,,,,10/06/2023 01:23:05 pm,1.600,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.600,1.02,0.00,-112.72,,,,,,10/06/2023 01:29:38 pm,1.600,0.92,0.12,,,,,,
,,,,,10/06/2023 01:11:33 pm,3.250,0.40,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.250,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.625,0.89,0.02,0.47,10/06/2023 01:20:01 pm,1.625,0.32,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.625,1.01,-0.08,-38.38,,,,,,10/06/2023 01:29:38 pm,1.625,0.93,0.07,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.300,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.650,0.89,0.05,0.33,10/06/2023 01:20:01 pm,1.650,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.650,1.01,-0.09,0.07,,,,,,10/06/2023 01:29:38 pm,1.650,0.93,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.350,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.675,0.89,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.675,1.01,-0.05,0.96,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.400,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.700,0.90,0.04,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.700,1.01,-0.02,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.450,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.725,0.90,0.04,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.725,1.01,-0.01,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.500,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.750,0.90,0.04,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:28:05 pm,1.750,1.01,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.550,1.18,0.00,1.31E-4,10/06/2023 01:18:56 pm,1.775,0.90,0.03,-0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.600,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.800,0.90,0.01,-0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.650,1.18,3.93E-5,-0.01,10/06/2023 01:18:56 pm,1.825,0.90,-7.23E-4,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.700,1.18,-5.34E-4,-0.01,10/06/2023 01:18:56 pm,1.850,0.90,0.01,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.750,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.875,0.90,0.00,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.800,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.900,0.90,0.00,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.850,1.18,-6.13E-4,0.01,10/06/2023 01:18:56 pm,1.925,0.90,0.01,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.900,1.18,0.00,0.01,10/06/2023 01:18:56 pm,1.950,0.90,9.06E-4,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:51 pm,3.950,1.18,0.00,0.00,10/06/2023 01:18:56 pm,1.975,0.90,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.000,1.18,0.00,0.00,10/06/2023 01:18:57 pm,2.000,0.90,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.050,1.18,0.00,-1.31E-4,10/06/2023 01:18:57 pm,2.025,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.100,1.18,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.150,1.18,-3.93E-5,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.200,1.18,5.34E-4,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.250,1.18,0.00,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.300,1.18,1.18E-4,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.350,1.18,0.00,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.400,1.18,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.450,1.18,-6.91E-4,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.500,1.18,0.00,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.550,1.18,4.95E-4,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.600,1.18,0.00,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.650,1.18,0.00,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.700,1.18,-0.03,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.750,1.18,-0.04,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.800,1.17,-0.05,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.850,1.17,-0.01,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.900,1.17,0.04,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:52 pm,4.950,1.18,0.05,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.000,1.18,0.03,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.050,1.18,0.00,-0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.100,1.18,0.01,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.150,1.18,0.01,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.200,1.18,-5.34E-4,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.250,1.18,0.00,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.300,1.18,-6.91E-4,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.350,1.18,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.400,1.18,0.00,5.23E-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.450,1.18,6.13E-4,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/06/2023 01:16:53 pm,5.500,1.18,0.00,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
